"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","timepoint","cell_type"
1.66505327925529e-06,0.594972829120444,0.183,0.074,0.0346081324093212,"Creb1","D3","Endothelial"
1.67430605188238e-06,0.423871717542807,0.212,0.094,0.0348004512883752,"Kif13b","D3","Endothelial"
1.69178020798906e-06,1.22030274035858,0.131,0.043,0.0351636516230526,"Nab1","D3","Endothelial"
1.70161900176951e-06,0.567632961411596,0.158,0.057,0.0353681509517792,"Camsap2","D3","Endothelial"
1.77576531630934e-06,0.320044743761223,0.339,0.179,0.0369092820994897,"Rnf169","D3","Endothelial"
1.78475842654501e-06,0.684096312781311,0.181,0.072,0.0370962038957381,"Tsc22d2","D3","Endothelial"
1.80874948903645e-06,1.08181740693036,0.116,0.034,0.0375948581296227,"Vkorc1l1","D3","Endothelial"
1.83912387183785e-06,1.31346239999461,0.113,0.032,0.0382261896761498,"Suclg2","D3","Endothelial"
1.86709718371614e-06,-1.39435138235654,0.207,0.302,0.03880761496354,"Aldoa","D3","Endothelial"
1.86798574718418e-06,0.442368904275682,0.283,0.143,0.0388260837552231,"Chd6","D3","Endothelial"
1.9373978992441e-06,0.476449248040566,0.243,0.113,0.0402688153357885,"Pkig","D3","Endothelial"
1.94444365260757e-06,0.611221730385062,0.232,0.109,0.0404152613194482,"Lrp6","D3","Endothelial"
1.96277816325169e-06,0.323982397515538,0.392,0.215,0.0407963441231864,"Tnrc6b","D3","Endothelial"
1.99784757197597e-06,0.562692990256358,0.156,0.057,0.0415252617835206,"Ptpn4","D3","Endothelial"
2.00262402739499e-06,0.297625782627564,0.181,0.072,0.0416245404094048,"Fam171a1","D3","Endothelial"
2.00827061080096e-06,0.257942276874093,0.278,0.134,0.0417419046454979,"Gapvd1","D3","Endothelial"
2.04513500323739e-06,-1.33715819525882,0.16,0.262,0.0425081310422892,"Chchd2","D3","Endothelial"
2.10061373359197e-06,0.417528984501393,0.269,0.134,0.0436612564527092,"Herc4","D3","Endothelial"
2.11482553140503e-06,-0.215440293488697,0.775,0.721,0.0439566486702536,"mt-Cytb","D3","Endothelial"
2.12001475574491e-06,1.08905683890403,0.127,0.04,0.044064506698158,"Tmem87a","D3","Endothelial"
2.12772084813279e-06,0.66517520419303,0.214,0.098,0.04422467782844,"Myo18a","D3","Endothelial"
2.13599278122213e-06,0.990783819388597,0.113,0.032,0.0443966099577019,"Sec24d","D3","Endothelial"
2.14882031982895e-06,0.67532080301254,0.174,0.07,0.0446632303476446,"Gng12","D3","Endothelial"
2.16148109252854e-06,0.262249486064215,0.612,0.368,0.0449263845082058,"Msi2","D3","Endothelial"
2.16547301863653e-06,0.831576581615699,0.143,0.051,0.0450093566923603,"Rhot1","D3","Endothelial"
2.17735609764202e-06,0.886575690066808,0.116,0.034,0.0452563464894894,"Itga5","D3","Endothelial"
2.21879081879105e-06,1.51000181805326,0.107,0.03,0.046117567168572,"Ecscr","D3","Endothelial"
2.2216847801828e-06,0.663354429132584,0.162,0.062,0.0461777181560995,"Gna12","D3","Endothelial"
2.23888370554699e-06,0.301687756532116,0.372,0.2,0.0465351978197941,"Gpatch8","D3","Endothelial"
2.25035265061468e-06,0.236665832060265,0.22,0.098,0.0467735798430261,"Setd2","D3","Endothelial"
2.2514265747103e-06,0.759774921994545,0.167,0.066,0.0467959013553536,"Tor1aip1","D3","Endothelial"
2.27188778771519e-06,0.543456218137641,0.192,0.081,0.0472211876676602,"Prrg1","D3","Endothelial"
2.28746172779125e-06,0.565302540794709,0.229,0.106,0.0475448920121411,"Stard9","D3","Endothelial"
2.32611068992817e-06,0.461444674190688,0.209,0.091,0.0483482106901571,"Kmt5b","D3","Endothelial"
2.39309302677423e-06,0.783807044823265,0.116,0.034,0.0497404385615023,"Shb","D3","Endothelial"
2.4049375751796e-06,0.616805990410836,0.174,0.07,0.0499866275001079,"Uhrf2","D3","Endothelial"
2.46722227856535e-06,-0.25181678147763,0.829,0.768,0.0512812150599808,"Igf1r","D3","Endothelial"
2.47036300084815e-06,0.654220433366254,0.183,0.077,0.0513464949726288,"Gon4l","D3","Endothelial"
2.48102816862406e-06,0.761777291791819,0.194,0.085,0.0515681704848511,"Slc38a2","D3","Endothelial"
2.49482875963205e-06,0.343877253328319,0.261,0.128,0.0518550157689521,"Acin1","D3","Endothelial"
2.49646135173318e-06,0.368946868309664,0.336,0.179,0.0518889491957741,"AC149090.1","D3","Endothelial"
2.58930420803097e-06,0.366701965073841,0.243,0.115,0.0538186879639236,"Gatad2b","D3","Endothelial"
2.60231693381371e-06,0.591963771665396,0.218,0.1,0.0540891574693179,"Rsrc1","D3","Endothelial"
2.60764519273832e-06,1.34248266020964,0.131,0.045,0.0541999053310659,"Orai1","D3","Endothelial"
2.61287629558382e-06,0.207122370661444,0.301,0.149,0.0543086338037096,"Syne2","D3","Endothelial"
2.61363411960349e-06,0.515715162407445,0.181,0.074,0.0543243851759586,"Usp24","D3","Endothelial"
2.61665173631742e-06,0.597012772105271,0.131,0.043,0.0543871063393575,"Kcp","D3","Endothelial"
2.62229039626053e-06,1.20650931916121,0.111,0.032,0.054504305886275,"Rab8b","D3","Endothelial"
2.62437725990032e-06,1.17443705857991,0.1,0.026,0.0545476813470281,"Wdfy2","D3","Endothelial"
2.68818551003377e-06,0.32708156988973,0.334,0.177,0.0558739358260519,"Mark3","D3","Endothelial"
2.72601983216056e-06,1.52143413776154,0.107,0.03,0.0566603222114572,"Alpk1","D3","Endothelial"
2.77299291559744e-06,1.13912730948117,0.103,0.028,0.0576366577506927,"Lrig2","D3","Endothelial"
2.78936545068385e-06,1.212823791141,0.111,0.032,0.0579769608924639,"Fbxw8","D3","Endothelial"
2.82954456521753e-06,1.22582460369242,0.114,0.034,0.0588120837880463,"Kif16b","D3","Endothelial"
2.83326109741141e-06,0.421199203697942,0.211,0.094,0.0588893319096962,"Piezo1","D3","Endothelial"
2.83607045325403e-06,1.04033221091075,0.107,0.03,0.058947724370885,"Lgmn","D3","Endothelial"
2.84864667903144e-06,1.09231218659209,0.114,0.034,0.0592091212236685,"Ggta1","D3","Endothelial"
2.90368915775519e-06,0.393796295269541,0.278,0.14,0.0603531791439417,"Nos3","D3","Endothelial"
3.0058427016304e-06,0.148105540821044,0.238,0.109,0.0624764405533879,"Hdac8","D3","Endothelial"
3.03462263868611e-06,0.287384827789286,0.334,0.179,0.0630746315450908,"Klhl5","D3","Endothelial"
3.17163469863334e-06,0.830860655546325,0.114,0.034,0.0659224272110939,"Pigk","D3","Endothelial"
3.18376268740248e-06,0.532930784979584,0.196,0.085,0.0661745074576605,"Hdlbp","D3","Endothelial"
3.2416252479655e-06,-1.30385816082388,0.203,0.296,0.0673771807789628,"H3f3a","D3","Endothelial"
3.25716474766239e-06,0.791897463270926,0.118,0.036,0.0677001692801627,"Ttc39b","D3","Endothelial"
3.28822143220952e-06,1.13191359980472,0.12,0.038,0.0683456824684749,"Med1","D3","Endothelial"
3.31872134456122e-06,0.626799816828135,0.176,0.072,0.068979623146705,"Ppp4r1","D3","Endothelial"
3.3310346141037e-06,0.802005111461242,0.149,0.055,0.0692355544541454,"Pank2","D3","Endothelial"
3.34212077499633e-06,0.811919639148978,0.132,0.045,0.0694659803082986,"Hibadh","D3","Endothelial"
3.38337169215486e-06,0.786408042973557,0.183,0.079,0.0703233806214387,"Chd1","D3","Endothelial"
3.42879640980617e-06,1.43575904970505,0.105,0.03,0.0712675333778213,"Pald1","D3","Endothelial"
3.45638815091012e-06,0.407620335509724,0.223,0.102,0.0718410277166668,"Arid1a","D3","Endothelial"
3.50515362453827e-06,0.428377827603087,0.23,0.109,0.072854618086028,"Smyd3","D3","Endothelial"
3.53395132850058e-06,0.512410112499155,0.187,0.079,0.0734531783628846,"Gpatch2","D3","Endothelial"
3.56329379205374e-06,-0.962019000809024,0.285,0.374,0.0740630614678371,"Id1","D3","Endothelial"
3.5762186837201e-06,0.589283794362976,0.22,0.102,0.0743317053411223,"Tlk1","D3","Endothelial"
3.63152323034774e-06,1.3534157327226,0.109,0.032,0.0754812103427778,"Fam43a","D3","Endothelial"
3.70013003303156e-06,0.750082675022982,0.211,0.098,0.076907202736561,"Nck1","D3","Endothelial"
3.72217632074087e-06,0.580041942465539,0.172,0.07,0.0773654348265991,"Upp2","D3","Endothelial"
3.97763269402828e-06,0.619042673368357,0.196,0.087,0.0826750955453778,"Vps54","D3","Endothelial"
4.0184459026522e-06,0.876079691059321,0.127,0.043,0.083523398086626,"Foxj3","D3","Endothelial"
4.02553520481331e-06,0.318717144002697,0.325,0.172,0.0836707492320447,"Clip1","D3","Endothelial"
4.12977184327415e-06,0.439820990961266,0.18,0.074,0.0858373077624532,"Lrrfip1","D3","Endothelial"
4.19738277841042e-06,0.343960590800077,0.256,0.126,0.0872426010492606,"Snrnp70","D3","Endothelial"
4.20658451672706e-06,0.297308391521451,0.434,0.249,0.087433859180172,"Arhgap29","D3","Endothelial"
4.27794247408982e-06,0.304458089152686,0.65,0.404,0.0889170343239568,"Arhgap31","D3","Endothelial"
4.29300848724111e-06,0.329408597326433,0.494,0.298,0.0892301814073065,"4931406P16Rik","D3","Endothelial"
4.3393076165841e-06,0.860537109495591,0.123,0.04,0.0901925088107005,"Ralb","D3","Endothelial"
4.40841339272067e-06,0.267874925977614,0.281,0.14,0.0916288723676991,"Tjp2","D3","Endothelial"
4.4335712208635e-06,0.58396471757117,0.171,0.07,0.0921517778256479,"Tbc1d1","D3","Endothelial"
4.47254822326671e-06,0.463904437987732,0.221,0.104,0.0929619148205986,"Zmynd8","D3","Endothelial"
4.49870979735418e-06,0.899290672055157,0.131,0.045,0.0935056831380066,"Nrep","D3","Endothelial"
4.50451813492184e-06,0.765796372688588,0.142,0.051,0.0936264094343504,"Hs2st1","D3","Endothelial"
4.51047900303256e-06,0.378512117850205,0.189,0.081,0.0937503060780317,"Mef2d","D3","Endothelial"
4.51665339149649e-06,-0.950364626043257,0.343,0.411,0.0938786407422546,"Ppia","D3","Endothelial"
4.66858092672322e-06,0.484058095475598,0.245,0.119,0.097036454561942,"Sos1","D3","Endothelial"
4.8206737918955e-06,0.783821995808794,0.123,0.04,0.100197704764548,"Usp4","D3","Endothelial"
4.82856759975706e-06,1.02800596671998,0.122,0.04,0.10036177756095,"Lipe","D3","Endothelial"
4.84937574274023e-06,0.675791918005462,0.158,0.062,0.100794274812856,"Coro1c","D3","Endothelial"
4.85911583423814e-06,0.563238824145101,0.22,0.102,0.10099672261464,"Pir","D3","Endothelial"
4.89095953916075e-06,0.833143228687708,0.131,0.045,0.101658594021456,"Cept1","D3","Endothelial"
4.90657591101928e-06,-1.35522530271214,0.191,0.285,0.101983180310536,"Atp5h","D3","Endothelial"
4.94209494551e-06,-0.824217436131133,0.345,0.415,0.102721443442425,"Ly6c1","D3","Endothelial"
4.97983222370477e-06,0.33805001887521,0.309,0.162,0.103505812769704,"Pitpna","D3","Endothelial"
5.03919759433845e-06,1.14461367809641,0.111,0.034,0.104739721998325,"Wipf2","D3","Endothelial"
5.07902708359713e-06,0.638466146752607,0.183,0.079,0.105567577932566,"Pias2","D3","Endothelial"
5.08053328593735e-06,0.432541674810284,0.2,0.087,0.105598884348208,"Acyp2","D3","Endothelial"
5.09706717181904e-06,0.25175047106865,0.468,0.272,0.105942541166259,"Auts2","D3","Endothelial"
5.21379294146231e-06,0.863481781919464,0.165,0.068,0.108368686288294,"Plekha1","D3","Endothelial"
5.21524401284876e-06,0.481758746165742,0.205,0.094,0.108398846807062,"Tcf20","D3","Endothelial"
5.21724876522177e-06,0.465960169343263,0.187,0.081,0.108440515585134,"Cspp1","D3","Endothelial"
5.34848894519253e-06,0.562827906268377,0.2,0.089,0.111168342725827,"Phc3","D3","Endothelial"
5.39531663046151e-06,0.707949822327767,0.163,0.066,0.112141656164142,"Qrich1","D3","Endothelial"
5.47195496655907e-06,0.772795647449295,0.149,0.057,0.11373458397993,"Prr14l","D3","Endothelial"
5.59109643994069e-06,1.13303111467304,0.111,0.034,0.116210939504167,"Casp8","D3","Endothelial"
5.59247450434596e-06,1.25487850985722,0.103,0.03,0.116239582572831,"Ammecr1l","D3","Endothelial"
5.69950314837029e-06,0.408759559288384,0.23,0.111,0.118464172938876,"Usp47","D3","Endothelial"
5.83646761096536e-06,0.317735280421717,0.134,0.047,0.121310979293915,"Mvb12b","D3","Endothelial"
5.89330678687069e-06,0.282043043542614,0.377,0.211,0.122492381565107,"Ctnna1","D3","Endothelial"
6.04360873046588e-06,0.816027771623389,0.136,0.049,0.125616407462733,"Gtf2ird1","D3","Endothelial"
6.04939563477046e-06,0.411140597557212,0.265,0.134,0.125736688268704,"Tpm4","D3","Endothelial"
6.21942415756155e-06,0.676401845238466,0.194,0.087,0.129270731114917,"Sh3d19","D3","Endothelial"
6.30137222870137e-06,0.832291784557161,0.171,0.072,0.130974021773558,"Atl3","D3","Endothelial"
6.33091302471334e-06,0.725949745929438,0.169,0.07,0.131588027218667,"Skil","D3","Endothelial"
6.33242120253854e-06,0.813371604561732,0.151,0.06,0.131619374694764,"Taok2","D3","Endothelial"
6.34239082063142e-06,1.01902394083363,0.134,0.049,0.131826593206824,"Trf","D3","Endothelial"
6.34373834692007e-06,1.08770814827615,0.114,0.036,0.131854601540734,"Klhl7","D3","Endothelial"
6.35570530521917e-06,0.238622277800669,0.45,0.257,0.132103334768981,"Atrx","D3","Endothelial"
6.40014644003799e-06,1.14361508286732,0.107,0.032,0.13302704375619,"Invs","D3","Endothelial"
6.41508289249313e-06,-0.668388465537513,0.514,0.521,0.13333749792047,"Gnas","D3","Endothelial"
6.47666634669706e-06,0.39247450266991,0.281,0.145,0.134617510016098,"Tmod3","D3","Endothelial"
6.51165345934998e-06,0.37873483571283,0.223,0.106,0.135344717152589,"4930402H24Rik","D3","Endothelial"
6.51625995442976e-06,0.673162584439329,0.129,0.045,0.135440463152822,"Dph6","D3","Endothelial"
6.53049250326375e-06,0.758396663151572,0.122,0.04,0.135736286680337,"2700054A10Rik","D3","Endothelial"
6.5329291932439e-06,0.618516365138418,0.147,0.055,0.135786933281575,"Mpp5","D3","Endothelial"
6.56014119403268e-06,0.437350492037492,0.298,0.16,0.136352534717969,"Ubn2","D3","Endothelial"
6.57110108590098e-06,-1.56522104339971,0.091,0.179,0.136580336070452,"Hspb1","D3","Endothelial"
6.62672373423962e-06,0.52282447480885,0.236,0.117,0.137736452816171,"Mark2","D3","Endothelial"
6.751670050974e-06,-1.82072665169834,0.049,0.126,0.140333462009495,"Ndufb2","D3","Endothelial"
6.76766020684471e-06,0.40709000877322,0.167,0.068,0.140665817399267,"Rab3gap1","D3","Endothelial"
6.80345038374512e-06,0.484716910815384,0.149,0.057,0.141409716226142,"Cdc27","D3","Endothelial"
6.88166977754096e-06,0.440732294994686,0.22,0.104,0.143035506326189,"Srrm1","D3","Endothelial"
6.91437664372355e-06,0.504834539881665,0.211,0.098,0.143715318539794,"Rbm20","D3","Endothelial"
6.99287306921821e-06,0.257594283540659,0.225,0.104,0.1453468667437,"Cnot6","D3","Endothelial"
7.0501454327884e-06,0.857393302650293,0.138,0.051,0.146537272820507,"Inpp5a","D3","Endothelial"
7.19458461452294e-06,-1.0480872319409,0.299,0.37,0.149539441212859,"Rps23","D3","Endothelial"
7.30265010261668e-06,0.428097818525901,0.387,0.223,0.151785582382888,"Gnai2","D3","Endothelial"
7.33554253523594e-06,0.676730220327962,0.142,0.053,0.152469251594879,"Frmd6","D3","Endothelial"
7.35040795861849e-06,1.180260204861,0.123,0.043,0.152778229419885,"Dym","D3","Endothelial"
7.36102075317261e-06,0.246109846711795,0.265,0.134,0.152998816354693,"Senp6","D3","Endothelial"
7.37231032289588e-06,-1.67957110977373,0.1,0.187,0.153233470061391,"Mif","D3","Endothelial"
7.4502306675386e-06,1.17887687236312,0.116,0.038,0.15485304442479,"Fbrsl1","D3","Endothelial"
7.49870403841085e-06,0.670798087125195,0.145,0.055,0.15586056343837,"Fnip1","D3","Endothelial"
7.49999198112148e-06,0.522267676403883,0.265,0.138,0.15588733332761,"Cdc42bpb","D3","Endothelial"
7.502264735734e-06,0.417793709380661,0.256,0.13,0.155934572532231,"Nisch","D3","Endothelial"
7.52991871422484e-06,0.805809263953467,0.138,0.051,0.156509360475163,"Fam193b","D3","Endothelial"
7.58076546781416e-06,0.598401761342067,0.1,0.028,0.157566210248517,"Soga1","D3","Endothelial"
7.71619309237177e-06,0.5836075362324,0.169,0.07,0.160381073424947,"Suz12","D3","Endothelial"
7.88207514193112e-06,0.507187214164553,0.194,0.087,0.163828931825038,"Yaf2","D3","Endothelial"
7.9324716643891e-06,0.586460801720836,0.174,0.074,0.164876423544327,"Raph1","D3","Endothelial"
7.94787945170589e-06,0.723859108225133,0.147,0.057,0.165196674403707,"Rfx7","D3","Endothelial"
8.24521521349354e-06,0.822226783518024,0.118,0.038,0.171376798212463,"Slc39a8","D3","Endothelial"
8.28527028444361e-06,0.22181001185132,0.269,0.136,0.17220934286216,"Thoc2","D3","Endothelial"
8.47778841855624e-06,1.04078556599971,0.132,0.049,0.176210832279691,"Washc4","D3","Endothelial"
8.52389798528435e-06,0.309573185495209,0.855,0.632,0.177169219624135,"Mecom","D3","Endothelial"
8.56302111661542e-06,0.681163833181161,0.134,0.049,0.177982393908851,"Pwwp2a","D3","Endothelial"
8.70660571744213e-06,0.399293455182041,0.241,0.119,0.180966799837035,"Phactr4","D3","Endothelial"
8.90915413802251e-06,0.35114859761571,0.27,0.14,0.185176768758798,"Rsu1","D3","Endothelial"
8.92299437048636e-06,0.830104729709529,0.113,0.036,0.185464437990559,"Cblb","D3","Endothelial"
8.93306144254905e-06,1.00488783930662,0.109,0.034,0.185673682083382,"Dap","D3","Endothelial"
8.9428599563391e-06,0.971707228148293,0.12,0.04,0.185877344192508,"Zdhhc18","D3","Endothelial"
9.00733243947822e-06,-1.88656474825298,0.064,0.143,0.187217404754555,"1700030F04Rik","D3","Endothelial"
9.08611587447764e-06,0.30200888482291,0.24,0.117,0.188854918451018,"Atp11c","D3","Endothelial"
9.19107144533699e-06,-0.558008539817418,0.521,0.551,0.191036419991329,"Fth1","D3","Endothelial"
9.23402853346269e-06,1.52586482821007,0.114,0.038,0.191929283068022,"Gm20559","D3","Endothelial"
9.25165373109871e-06,0.891011135173169,0.129,0.047,0.192295622800887,"Safb2","D3","Endothelial"
9.31697849624027e-06,0.692199496358866,0.163,0.068,0.193653398044354,"Fip1l1","D3","Endothelial"
9.38775881408588e-06,0.909067013410047,0.136,0.051,0.195124566950775,"Cemip2","D3","Endothelial"
9.40475958123823e-06,0.845148310588476,0.169,0.072,0.195477927896037,"Fnbp1","D3","Endothelial"
9.46231267193115e-06,0.359072040965077,0.178,0.077,0.196674168886089,"Hivep1","D3","Endothelial"
9.50398385870889e-06,0.750131670770467,0.123,0.043,0.197540304503264,"Nr6a1","D3","Endothelial"
9.67066689819042e-06,0.330867470935707,0.201,0.091,0.201004811478888,"Jak1","D3","Endothelial"
9.77811592779987e-06,0.243654848960928,0.314,0.168,0.20323813955932,"Anxa3","D3","Endothelial"
9.9239537854103e-06,0.575951154479602,0.151,0.06,0.206269379429753,"Ryk","D3","Endothelial"
1.01146053559318e-05,0.175740804135259,0.365,0.2,0.210232072323043,"Magi3","D3","Endothelial"
1.02131009305494e-05,-1.24312090545761,0.181,0.272,0.212279302841469,"Rpl30","D3","Endothelial"
1.02265632609912e-05,0.26274786619459,0.267,0.136,0.212559117379702,"Nktr","D3","Endothelial"
1.02991198866271e-05,0.331997646084593,0.802,0.536,0.214067206843545,"Foxp1","D3","Endothelial"
1.03348819511243e-05,0.352955018069846,0.201,0.091,0.214810521354118,"Tet3","D3","Endothelial"
1.03531328865121e-05,0.809382333440539,0.136,0.051,0.215189867046155,"Dazap1","D3","Endothelial"
1.04321183967706e-05,1.20531547335866,0.111,0.036,0.216831580876876,"Snap23","D3","Endothelial"
1.04781212412113e-05,0.32215773974454,0.183,0.079,0.217787749998577,"Arhgef15","D3","Endothelial"
1.05923450815087e-05,0.453152989777447,0.154,0.062,0.220161892519158,"Ppme1","D3","Endothelial"
1.06084992280641e-05,0.684688361698463,0.12,0.04,0.220497656455313,"Fat4","D3","Endothelial"
1.06569745166126e-05,0.522459889091023,0.167,0.07,0.221505215327793,"Plxnd1","D3","Endothelial"
1.09404440600328e-05,0.353717823635029,0.187,0.083,0.227397129787781,"Scamp1","D3","Endothelial"
1.12445219176125e-05,-0.954136228088987,0.299,0.374,0.233717388057577,"Rps27a","D3","Endothelial"
1.12597287966558e-05,0.402658909961106,0.221,0.106,0.234033463038491,"Pik3r1","D3","Endothelial"
1.13226856397204e-05,0.5258525605885,0.185,0.083,0.235342021021588,"Ep300","D3","Endothelial"
1.13603964437081e-05,0.341798714012828,0.261,0.134,0.236125840082473,"Rbm5","D3","Endothelial"
1.14168483673977e-05,0.322906593183726,0.846,0.568,0.237299193316361,"Fry","D3","Endothelial"
1.14552500269657e-05,0.61696468798872,0.171,0.074,0.238097371810481,"Ppp1r9b","D3","Endothelial"
1.14621878206622e-05,0.911210248411683,0.114,0.038,0.238241573852463,"Elmsan1","D3","Endothelial"
1.14719170949845e-05,0.331416504027086,0.267,0.138,0.238443796819252,"Braf","D3","Endothelial"
