"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","timepoint","cell_type"
0.000781336087302637,1.15853862800138,0.138,0.039,1,"Slc38a6","D3","Pericyte"
0.00078671222629315,2.27874690215004,0.101,0.022,1,"Dcaf6","D3","Pericyte"
0.000789914513390944,-1.37139477165547,0.113,0.237,1,"Cox7c","D3","Pericyte"
0.000793241572587598,1.76749633617713,0.126,0.035,1,"Cbl","D3","Pericyte"
0.000821419744346268,1.14991164052086,0.151,0.048,1,"Smg7","D3","Pericyte"
0.000823691132401771,0.655766855196193,0.289,0.132,1,"Nf1","D3","Pericyte"
0.000824163552010079,0.573277717555457,0.491,0.263,1,"Farp1","D3","Pericyte"
0.000826525544941807,0.846472756735595,0.27,0.123,1,"Gsk3b","D3","Pericyte"
0.000827849751681161,2.12028457193727,0.101,0.022,1,"Trim24","D3","Pericyte"
0.000828782037989653,0.770575159819119,0.214,0.083,1,"Klf7","D3","Pericyte"
0.000865465738901546,0.864308740241033,0.226,0.092,1,"Stk3","D3","Pericyte"
0.000866482369921646,0.883621378065116,0.214,0.083,1,"Stim1","D3","Pericyte"
0.000893310740810782,1.97499525505654,0.101,0.022,1,"Atf6","D3","Pericyte"
0.000894516922149135,0.700909067495226,0.34,0.171,1,"Strn3","D3","Pericyte"
0.00089463182606378,0.687664114358062,0.22,0.088,1,"Ubn2","D3","Pericyte"
0.000898015510593679,0.851288284614406,0.182,0.066,1,"Mcam","D3","Pericyte"
0.000914113687209435,1.64714686952223,0.132,0.039,1,"Lyn","D3","Pericyte"
0.000915478843006392,1.2179690855731,0.164,0.057,1,"Rictor","D3","Pericyte"
0.000933293597948445,1.48127651930523,0.126,0.035,1,"Gpatch2","D3","Pericyte"
0.000957743999053873,-1.75365897244721,0.069,0.18,1,"Rps21","D3","Pericyte"
0.00096369224494938,1.0713109887857,0.151,0.048,1,"Klf13","D3","Pericyte"
0.000990498370883999,0.960685664003771,0.195,0.075,1,"Myo1d","D3","Pericyte"
0.00101347440044677,0.916238378830746,0.195,0.075,1,"Tasor","D3","Pericyte"
0.00101366164261439,-2.459557565921,0.019,0.105,1,"Nedd8","D3","Pericyte"
0.00102815707683262,1.17234973295926,0.17,0.061,1,"Alpk1","D3","Pericyte"
0.00103696979150646,0.503528578957681,0.799,0.522,1,"Cacna1c","D3","Pericyte"
0.00104244248108211,0.943749390366013,0.214,0.088,1,"Sash1","D3","Pericyte"
0.00106083358162329,1.47306331746411,0.132,0.039,1,"Nr2c2","D3","Pericyte"
0.0010613246574301,1.00214902912307,0.22,0.092,1,"Tra2a","D3","Pericyte"
0.00106264304044123,0.726926334216781,0.176,0.061,1,"Mtmr3","D3","Pericyte"
0.00108344527614345,-2.02161030506945,0.057,0.162,1,"Cox5b","D3","Pericyte"
0.0010842626825237,1.00678455505921,0.258,0.123,1,"Magi2","D3","Pericyte"
0.00110394877042918,1.083608424944,0.126,0.035,1,"Runx2","D3","Pericyte"
0.00116178121752281,1.10564289430417,0.164,0.057,1,"Umad1","D3","Pericyte"
0.0011848035936734,1.50539572377234,0.107,0.026,1,"Ppp4r3b","D3","Pericyte"
0.00118774761695057,-1.6712828583892,0.082,0.193,1,"Gpm6a","D3","Pericyte"
0.00119840282033513,0.950455832734583,0.164,0.057,1,"Lcor","D3","Pericyte"
0.00120585392682345,0.923756193797632,0.164,0.057,1,"Tnrc18","D3","Pericyte"
0.00122284591577316,1.54484740479239,0.107,0.026,1,"Nuak1","D3","Pericyte"
0.00125676708554233,0.792271145316805,0.245,0.11,1,"Chd2","D3","Pericyte"
0.0012737070491171,1.09083539176215,0.189,0.075,1,"Setd2","D3","Pericyte"
0.00127447485892538,1.02802908933743,0.176,0.066,1,"Cdkal1","D3","Pericyte"
0.00129428542903298,0.560522921822324,0.333,0.162,1,"Dennd1a","D3","Pericyte"
0.00133966276054801,1.11295013854095,0.138,0.044,1,"Map2k5","D3","Pericyte"
0.00134410292941694,1.23721089509924,0.145,0.048,1,"Zbtb16","D3","Pericyte"
0.00139806143758273,1.03144667321302,0.182,0.07,1,"Kdm2a","D3","Pericyte"
0.0014040680051968,0.678448917421898,0.327,0.162,1,"Eps8","D3","Pericyte"
0.00143412806743274,0.76386672161139,0.22,0.092,1,"Cux1","D3","Pericyte"
0.00143433707650815,0.957193460550828,0.189,0.075,1,"Arap2","D3","Pericyte"
0.00145879020436026,0.51709954405184,0.365,0.18,1,"Rbfox2","D3","Pericyte"
0.0014713761453354,1.09196819515158,0.138,0.044,1,"Vps54","D3","Pericyte"
0.00148053338476452,-1.50227892942319,0.088,0.202,1,"Atpif1","D3","Pericyte"
0.00148327364487729,1.34419861246275,0.113,0.031,1,"Cep85l","D3","Pericyte"
0.00154661047369364,0.62281852026174,0.371,0.193,1,"Rasal2","D3","Pericyte"
0.00155831457103028,0.492181688621014,0.447,0.237,1,"Mir99ahg","D3","Pericyte"
0.0015628008099415,1.3071507034028,0.113,0.031,1,"Atp11b","D3","Pericyte"
0.00157482964357762,-2.6096299767008,0.025,0.11,1,"Fkbp3","D3","Pericyte"
0.00158241420536318,1.56688010642271,0.119,0.035,1,"Lrrc8c","D3","Pericyte"
0.00159208557846476,1.20097643423225,0.151,0.053,1,"Uty","D3","Pericyte"
0.00160120867109537,0.607480165173852,0.308,0.149,1,"Ash1l","D3","Pericyte"
0.00160448383610701,0.898380197857958,0.189,0.075,1,"Inpp5a","D3","Pericyte"
0.00164172422120944,0.730101335738813,0.208,0.083,1,"Lrch3","D3","Pericyte"
0.00165463716720456,0.652968537830253,0.346,0.18,1,"Tnrc6c","D3","Pericyte"
0.00165848636563429,1.14481536759637,0.113,0.031,1,"Rarb","D3","Pericyte"
0.00166925150001167,-2.36098373102211,0.031,0.118,1,"Ly6h","D3","Pericyte"
0.00168031502954975,0.957514610957782,0.138,0.044,1,"Slc10a7","D3","Pericyte"
0.00170745369277222,0.552854427146858,0.528,0.316,1,"Sgip1","D3","Pericyte"
0.00171745145840325,-0.744791069023395,0.321,0.43,1,"Slc6a20a","D3","Pericyte"
0.00172422246687117,1.40641125762586,0.119,0.035,1,"Rasa3","D3","Pericyte"
0.00173214235515723,1.61405810996735,0.132,0.044,1,"Fam110b","D3","Pericyte"
0.00175367349794205,0.852560942626054,0.264,0.132,1,"Tnrc6a","D3","Pericyte"
0.00178314594003125,0.731467139120602,0.189,0.075,1,"Pkd2","D3","Pericyte"
0.00178668664569691,1.30013315386353,0.119,0.035,1,"Elf2","D3","Pericyte"
0.00179935402611095,1.16313503509805,0.164,0.061,1,"Nfkb1","D3","Pericyte"
0.0018381483320224,1.45380393024655,0.119,0.035,1,"Ctdspl2","D3","Pericyte"
0.00184940448515038,-2.33346290869042,0.038,0.127,1,"Pebp1","D3","Pericyte"
0.0018783814810337,0.743961114028525,0.252,0.118,1,"Nipbl","D3","Pericyte"
0.0019106049633761,0.559350043806411,0.182,0.07,1,"Znrf1","D3","Pericyte"
0.00193875442596691,0.802707417197009,0.22,0.096,1,"Zfp148","D3","Pericyte"
0.00197793931884659,0.90127616729598,0.145,0.048,1,"Tpm4","D3","Pericyte"
0.00197885767087942,1.46413783842711,0.157,0.061,1,"Ctnnd2","D3","Pericyte"
0.00200647245664297,-2.18251898165288,0.038,0.127,1,"Ndufc2","D3","Pericyte"
0.00203240337665644,1.82080735891401,0.101,0.026,1,"Tshz1","D3","Pericyte"
0.00204154307715088,0.772823109179968,0.208,0.088,1,"Uaca","D3","Pericyte"
0.00204818985336212,1.81459695071453,0.101,0.026,1,"Prpf38b","D3","Pericyte"
0.00207005902272289,0.638308443031686,0.302,0.149,1,"Cdh2","D3","Pericyte"
0.00207263004214566,1.29444537967206,0.138,0.048,1,"Spire1","D3","Pericyte"
0.00207586161311179,0.676665391279681,0.277,0.136,1,"Ddx17","D3","Pericyte"
0.00208022063365615,0.758509885238904,0.151,0.053,1,"Cep350","D3","Pericyte"
0.0021011700731873,1.14239298709223,0.126,0.039,1,"Tsc22d2","D3","Pericyte"
0.00212142308017381,-1.41968476016886,0.113,0.219,1,"Dynll1","D3","Pericyte"
0.00212344027159623,1.00150783864435,0.157,0.057,1,"Nr1d2","D3","Pericyte"
0.00217569834630953,-1.76893870861658,0.038,0.127,1,"Cobl","D3","Pericyte"
0.00217780165814476,-1.49825756702587,0.094,0.202,1,"Atp6v0b","D3","Pericyte"
0.00223141746410454,0.696244221072764,0.233,0.105,1,"Celf1","D3","Pericyte"
0.00223635744574603,1.92696304397917,0.107,0.031,1,"Rab28","D3","Pericyte"
0.00225652347498407,0.840531689253744,0.176,0.07,1,"Srgap2","D3","Pericyte"
0.0022639095041354,1.52403621034519,0.101,0.026,1,"Wars2","D3","Pericyte"
0.00226780761872166,0.833083087294973,0.17,0.066,1,"Ube2h","D3","Pericyte"
0.00227575898306723,0.684422530195904,0.208,0.088,1,"Fam193a","D3","Pericyte"
0.00228051315687491,0.713472502892197,0.151,0.053,1,"Itsn2","D3","Pericyte"
0.00228556685983547,0.982692843449408,0.119,0.035,1,"Rlf","D3","Pericyte"
0.00229124486121138,0.890422143032904,0.189,0.079,1,"Pi4ka","D3","Pericyte"
0.00230979678076297,1.24465496625593,0.138,0.048,1,"Coro2b","D3","Pericyte"
0.00237032942654158,1.36741761769388,0.101,0.026,1,"Git2","D3","Pericyte"
0.00241673368694731,-1.88810593806647,0.038,0.127,1,"Ndufb10","D3","Pericyte"
0.00242457386775353,1.84860970897468,0.107,0.031,1,"Xiap","D3","Pericyte"
0.00242529034559199,0.674229046038127,0.289,0.14,1,"Maml3","D3","Pericyte"
0.00246066742310541,1.23345550499449,0.138,0.048,1,"Snapc3","D3","Pericyte"
0.00251482868363388,1.63079880616482,0.107,0.031,1,"Tshz3","D3","Pericyte"
0.00251809316644834,-1.43436872880235,0.094,0.202,1,"Rpl11","D3","Pericyte"
0.00252944823793645,0.703698932713704,0.27,0.132,1,"Daam2","D3","Pericyte"
0.00253856710155145,1.21005631265364,0.101,0.026,1,"Wdr20","D3","Pericyte"
0.00254394459005275,1.22273643679881,0.151,0.057,1,"Ccar1","D3","Pericyte"
0.0025712639559108,0.856057300075395,0.182,0.075,1,"Dnm2","D3","Pericyte"
0.00257498428908255,0.794759344701518,0.239,0.114,1,"Myo9a","D3","Pericyte"
0.00258343015432294,0.583835509271032,0.27,0.127,1,"Mark1","D3","Pericyte"
0.00261585889828177,0.828109800180208,0.164,0.061,1,"Ggt5","D3","Pericyte"
0.00264055440999607,0.904403480802079,0.126,0.039,1,"Btaf1","D3","Pericyte"
0.00265486659517736,0.517229566596233,0.459,0.254,1,"Il34","D3","Pericyte"
0.00266841546329877,0.729176329449851,0.22,0.096,1,"Vti1a","D3","Pericyte"
0.00269947931184961,0.77652399679933,0.182,0.075,1,"Arid4b","D3","Pericyte"
0.0027175020916554,0.920938014709476,0.189,0.079,1,"Atxn7l1","D3","Pericyte"
0.00275359928278947,-0.325560035588721,0.61,0.693,1,"Atp13a5","D3","Pericyte"
0.00277055437097457,0.564281387099492,0.327,0.171,1,"Akt3","D3","Pericyte"
0.00284273512264707,0.536752993985929,0.403,0.215,1,"Pbx1","D3","Pericyte"
0.00286578141053332,1.38572234805792,0.107,0.031,1,"Tor1aip1","D3","Pericyte"
0.00290250121758437,-1.24940088682539,0.107,0.215,1,"Mt3","D3","Pericyte"
0.0029103639666311,0.430483551463752,0.327,0.162,1,"Pde1a","D3","Pericyte"
0.0029577391084988,-1.43709833154172,0.057,0.154,1,"Rpl9","D3","Pericyte"
0.00298593710440254,0.923290094830842,0.151,0.057,1,"Rsf1","D3","Pericyte"
0.00300579525705995,1.01826002451009,0.164,0.066,1,"Aak1","D3","Pericyte"
0.00302131399527366,1.10102364854215,0.151,0.057,1,"Fhit","D3","Pericyte"
0.00303914543675265,1.10529686919277,0.151,0.057,1,"Tshz2","D3","Pericyte"
0.00305295348199031,1.50756880459626,0.119,0.039,1,"C2cd5","D3","Pericyte"
0.00305753226652263,1.18704308069159,0.107,0.031,1,"Gna12","D3","Pericyte"
0.00307161765200383,-2.1145213612046,0.082,0.175,1,"Mdh1","D3","Pericyte"
0.00309141136391586,1.09097593249572,0.164,0.066,1,"Pacs1","D3","Pericyte"
0.00309226522773113,1.08611799879842,0.17,0.07,1,"Kcnh7","D3","Pericyte"
0.00311121546374894,0.988161655070136,0.145,0.053,1,"Atp8b1","D3","Pericyte"
0.00311770544858989,0.529219565619755,0.302,0.149,1,"Ncor1","D3","Pericyte"
0.00312806435917989,0.778512463183402,0.195,0.083,1,"Lrch1","D3","Pericyte"
0.00317924557321017,1.07272369206034,0.164,0.066,1,"Zfp407","D3","Pericyte"
0.00318325984437261,0.697011020143445,0.283,0.145,1,"Pde7b","D3","Pericyte"
0.00318806023313223,1.39746739777843,0.113,0.035,1,"Phkb","D3","Pericyte"
0.00318806023313223,1.36798680195544,0.113,0.035,1,"Camkmt","D3","Pericyte"
0.00319568876758588,0.691798932113086,0.27,0.136,1,"Ogt","D3","Pericyte"
0.00322428972287573,-1.03212544075675,0.157,0.268,1,"Igsf8","D3","Pericyte"
0.00322469542590921,0.460921116784018,0.61,0.386,1,"Ptprk","D3","Pericyte"
0.0032542842254687,0.715256346571552,0.245,0.118,1,"Ano6","D3","Pericyte"
0.00326992897762747,-1.9006659141195,0.038,0.123,1,"Scg5","D3","Pericyte"
0.00327941822826133,0.638104294201296,0.176,0.07,1,"Plekhg2","D3","Pericyte"
0.00329906949316295,0.966179293809656,0.151,0.057,1,"Mnat1","D3","Pericyte"
0.00330603665316939,0.967200542225374,0.164,0.066,1,"Wnk1","D3","Pericyte"
0.00332452094632976,0.922885094580087,0.164,0.066,1,"Usp32","D3","Pericyte"
0.00332655277704576,0.754409551207931,0.264,0.132,1,"Gpcpd1","D3","Pericyte"
0.0033383451678068,0.508330846749125,0.384,0.206,1,"Mycbp2","D3","Pericyte"
0.00335479236978099,0.490175421385995,0.421,0.232,1,"Dst","D3","Pericyte"
0.00336358129050113,0.846495142344798,0.145,0.053,1,"Clic4","D3","Pericyte"
0.00336721480567785,0.866920493159707,0.233,0.114,1,"Grip1","D3","Pericyte"
0.00340327330868236,0.866058863886575,0.107,0.031,1,"Wdr37","D3","Pericyte"
0.00343077199265752,1.01075347521457,0.17,0.07,1,"Add3","D3","Pericyte"
0.00343425109054523,-2.76615152251245,0.025,0.101,1,"Psmc6","D3","Pericyte"
0.00344729487064287,0.741447008156571,0.195,0.083,1,"Arl15","D3","Pericyte"
0.00345101037574528,-1.20957285738998,0.138,0.246,1,"Rps8","D3","Pericyte"
0.00345919056794027,-1.50307552652284,0.119,0.215,1,"Ddx24","D3","Pericyte"
0.00347143836264472,0.426737727160333,0.528,0.298,1,"Pid1","D3","Pericyte"
0.00349503206214954,0.496042981732687,0.698,0.439,1,"Tcf4","D3","Pericyte"
0.00354599369737374,0.638371807120124,0.27,0.136,1,"Dgkh","D3","Pericyte"
0.00357934040264347,0.999723391966054,0.157,0.061,1,"Timp3","D3","Pericyte"
0.00360339409091666,1.22628181297078,0.119,0.039,1,"Tle1","D3","Pericyte"
0.00360339409091666,1.33735450982361,0.119,0.039,1,"Tmem51","D3","Pericyte"
0.00364785143445894,-2.22454440057542,0.025,0.101,1,"Cox6b1","D3","Pericyte"
0.00364785143445894,-2.20443548579472,0.025,0.101,1,"Atp5mpl","D3","Pericyte"
0.00365230067160149,-0.907718605544577,0.22,0.325,1,"Ckb","D3","Pericyte"
0.00365598194336878,0.829337107618851,0.208,0.096,1,"Taok1","D3","Pericyte"
0.00368875554730086,-1.38087414354869,0.119,0.219,1,"Strbp","D3","Pericyte"
0.00384099452382466,-2.36952377449202,0.05,0.136,1,"Rps27","D3","Pericyte"
0.00386587651018743,0.881527950258544,0.176,0.075,1,"Dennd5a","D3","Pericyte"
0.00388657878299928,-0.761133404836458,0.283,0.39,1,"Hsp90ab1","D3","Pericyte"
0.00396776512385662,0.591108489301015,0.233,0.11,1,"Ncoa2","D3","Pericyte"
0.00400023285904855,0.568110694840117,0.384,0.219,1,"Sept11","D3","Pericyte"
0.00405258232732828,-1.87815773791154,0.075,0.167,1,"Rps16","D3","Pericyte"
0.00405403031670362,1.07860648627202,0.119,0.039,1,"Elf1","D3","Pericyte"
0.00406324985987251,0.469122246847021,0.541,0.311,1,"Airn","D3","Pericyte"
0.00407826380159034,0.841834918408678,0.164,0.066,1,"Sgms1","D3","Pericyte"
0.00418961687640224,1.08883088436563,0.126,0.044,1,"Pik3r3","D3","Pericyte"
0.00419499953325313,1.20596982310539,0.132,0.048,1,"Taf15","D3","Pericyte"
0.00419499953325313,1.10084038653372,0.132,0.048,1,"Rab31","D3","Pericyte"
0.00424649379600456,1.20134594074665,0.132,0.048,1,"Ptpn13","D3","Pericyte"
0.0042603749742387,0.462678823725263,0.572,0.329,1,"Arhgap42","D3","Pericyte"
0.00429397931509998,0.746812569933334,0.176,0.075,1,"Ttc7b","D3","Pericyte"
0.00429620255412718,1.05522190392411,0.126,0.044,1,"Col4a3bp","D3","Pericyte"
0.00433440992353216,1.16750966420229,0.138,0.053,1,"Ccnl2","D3","Pericyte"
0.00434652920552085,0.725988948453038,0.195,0.083,1,"Wipf1","D3","Pericyte"
0.00435614199085699,0.769406636097981,0.157,0.061,1,"Wwc2","D3","Pericyte"
0.00437774692533517,1.05336358741087,0.132,0.048,1,"Chd8","D3","Pericyte"
0.00438006909586588,1.24179853258149,0.145,0.057,1,"Hmbox1","D3","Pericyte"
0.00440524118509164,1.2080964195507,0.126,0.044,1,"Ankrd13c","D3","Pericyte"
0.00442938527276559,0.719416105094734,0.233,0.114,1,"Ctnna3","D3","Pericyte"
0.00443331365017988,0.758874517451885,0.208,0.096,1,"Ehmt1","D3","Pericyte"
0.00444637385409879,0.544661976396545,0.371,0.206,1,"Atxn1","D3","Pericyte"
0.00445825316617289,1.10377412196856,0.132,0.048,1,"Atp6v1h","D3","Pericyte"
0.00445825316617289,1.04862619448288,0.132,0.048,1,"Mast2","D3","Pericyte"
0.00449836023910603,0.857340733149279,0.164,0.066,1,"Focad","D3","Pericyte"
0.00457532855551853,0.55019700151438,0.245,0.118,1,"Rcsd1","D3","Pericyte"
0.0046032995652519,0.731535658935314,0.182,0.079,1,"Wasf2","D3","Pericyte"
0.00460427542722692,0.805374577542864,0.214,0.101,1,"Rap1a","D3","Pericyte"
0.00467981188847872,1.05466831236915,0.138,0.053,1,"Amotl1","D3","Pericyte"
0.00477065769628402,1.51576448220985,0.101,0.031,1,"Agrn","D3","Pericyte"
0.0047831570256983,0.703142765792832,0.17,0.07,1,"Csde1","D3","Pericyte"
0.00486190282477497,0.493210533526249,0.321,0.167,1,"Ppm1e","D3","Pericyte"
0.00501605600562112,-1.15899558796728,0.094,0.197,1,"Stmn3","D3","Pericyte"
0.00502517222090444,0.996283142115296,0.145,0.057,1,"Stim2","D3","Pericyte"
0.00504294949692049,0.695429830729096,0.176,0.075,1,"Thoc2","D3","Pericyte"
0.0051265970187703,0.67999141814203,0.201,0.092,1,"Csnk1g1","D3","Pericyte"
0.00513339675865687,0.538282961901225,0.352,0.193,1,"Lamc1","D3","Pericyte"
0.0051526877864973,1.30531226965836,0.101,0.031,1,"Chmp4b","D3","Pericyte"
0.00519921603061815,0.868406683263707,0.138,0.053,1,"Xpr1","D3","Pericyte"
0.00522447229953391,0.717820593730483,0.182,0.079,1,"Kcnt2","D3","Pericyte"
0.00522887809766797,0.946807901755525,0.145,0.057,1,"Myo10","D3","Pericyte"
0.00527689295780133,0.691472326354683,0.132,0.048,1,"Col27a1","D3","Pericyte"
0.00527993448961218,0.48761147420041,0.27,0.136,1,"Lama4","D3","Pericyte"
0.00528175551117877,1.00868982677159,0.157,0.066,1,"Ncor2","D3","Pericyte"
0.00528322893859395,-2.34788169168305,0.031,0.105,1,"Rnasek","D3","Pericyte"
0.00531844195846371,0.966058607417142,0.145,0.057,1,"Scaf11","D3","Pericyte"
0.00531844195846371,0.915760214926834,0.145,0.057,1,"Ccnd3","D3","Pericyte"
0.00532270057058114,-1.00065965364166,0.145,0.254,1,"Snap25","D3","Pericyte"
0.00538563698857979,0.708551302197547,0.22,0.105,1,"Cblb","D3","Pericyte"
0.00538853340905867,0.596139534105783,0.314,0.171,1,"Slc12a2","D3","Pericyte"
0.00540352778994822,0.500401818516819,0.245,0.118,1,"Fnbp1","D3","Pericyte"
0.00540502650632647,0.93976574354061,0.182,0.083,1,"Atrnl1","D3","Pericyte"
0.00544766518644764,1.21559720852236,0.101,0.031,1,"Rbm27","D3","Pericyte"
0.00547797816339138,0.752172480898849,0.138,0.053,1,"Arhgef11","D3","Pericyte"
0.00550056414227247,0.511917590576259,0.302,0.158,1,"Trpc4","D3","Pericyte"
0.00551050302829488,0.600825647598883,0.252,0.127,1,"Qk","D3","Pericyte"
0.00556215453426211,1.27888231543281,0.101,0.031,1,"Adam19","D3","Pericyte"
0.00561713014483421,0.447928050839186,0.233,0.11,1,"Parp8","D3","Pericyte"
0.00563509893188045,0.830002359571549,0.151,0.061,1,"Brwd1","D3","Pericyte"
0.00564352764640711,0.532963487193578,0.314,0.171,1,"Kansl1","D3","Pericyte"
0.00579986199736418,-2.01826310367805,0.031,0.105,1,"Rpl39","D3","Pericyte"
0.00584931008419031,0.81878420625355,0.157,0.066,1,"Mef2d","D3","Pericyte"
0.00592321514544096,-1.14469513221989,0.094,0.193,1,"Basp1","D3","Pericyte"
0.00594229806681016,-1.9168949171757,0.038,0.114,1,"Rps13","D3","Pericyte"
0.00596827425355757,0.494883172390461,0.176,0.075,1,"Fstl1","D3","Pericyte"
0.00603141771534609,1.237601154202,0.113,0.039,1,"Ppfibp1","D3","Pericyte"
0.00605619722986156,-1.89475107571326,0.031,0.105,1,"Rpl23a","D3","Pericyte"
0.00608250228669571,1.23995468552258,0.107,0.035,1,"Lima1","D3","Pericyte"
0.00612870028562762,0.609088709724899,0.226,0.11,1,"Galnt17","D3","Pericyte"
0.00622642924127442,0.760266365401424,0.22,0.11,1,"Fmnl2","D3","Pericyte"
0.00628630083304749,0.936551464987053,0.107,0.035,1,"Adgra2","D3","Pericyte"
0.00636952672267359,1.19652466006485,0.107,0.035,1,"Mndal","D3","Pericyte"
0.00640075020903111,1.12375588109467,0.119,0.044,1,"Creb3l2","D3","Pericyte"
0.00640075020903111,1.17004071128471,0.119,0.044,1,"Tet3","D3","Pericyte"
0.00643436190897628,0.588255926202825,0.201,0.092,1,"Arhgap31","D3","Pericyte"
0.0064402675822945,-1.48123746034828,0.069,0.158,1,"Atp5k","D3","Pericyte"
0.00645240059470433,0.484713709093535,0.208,0.096,1,"Samd4","D3","Pericyte"
0.00646798104196231,1.20603829923821,0.113,0.039,1,"St7","D3","Pericyte"
0.00650158338332182,0.551730303738982,0.277,0.145,1,"Csnk1a1","D3","Pericyte"
0.00654130888693247,-2.20310583461616,0.05,0.127,1,"Myl9","D3","Pericyte"
0.00661803751891244,-1.87368213166909,0.063,0.145,1,"Atp5l","D3","Pericyte"
0.00664761339009997,0.794003000562254,0.164,0.07,1,"Tlk2","D3","Pericyte"
0.00674883876215227,-1.51419532637814,0.063,0.149,1,"Bex2","D3","Pericyte"
0.00676423513676039,0.64434693719529,0.277,0.149,1,"Igf1r","D3","Pericyte"
0.00677515859098813,0.560692846945331,0.22,0.105,1,"Med13l","D3","Pericyte"
0.0067782016476142,0.496316081957481,0.365,0.202,1,"Klf12","D3","Pericyte"
0.00680419004159496,1.13747015421036,0.119,0.044,1,"Lclat1","D3","Pericyte"
0.00683893040911598,0.435430794480908,0.346,0.184,1,"Gcnt2","D3","Pericyte"
0.00702428346413192,0.51821929068994,0.264,0.136,1,"Arih1","D3","Pericyte"
0.00702967174333767,0.553832193830797,0.145,0.057,1,"Eps15","D3","Pericyte"
0.00707150182687013,0.565718913958544,0.289,0.158,1,"Baz2b","D3","Pericyte"
0.00707184761176777,0.796094015625335,0.107,0.035,1,"Atp13a3","D3","Pericyte"
0.0071236583135662,0.738352268505325,0.208,0.101,1,"Slc8a1","D3","Pericyte"
0.00718082607472292,0.725566247878847,0.164,0.07,1,"Fcho2","D3","Pericyte"
0.00718591567347317,0.620043383144669,0.145,0.057,1,"Fam222b","D3","Pericyte"
0.00718839401778424,0.746478347828013,0.208,0.101,1,"Arid1a","D3","Pericyte"
0.00719979131656133,0.583018320224095,0.289,0.154,1,"Spag9","D3","Pericyte"
