gene_norm,n_dataset_tp,n_datasets,datasets,cell_types,timepoints,max_log2FC,min_padj
Lxn,1,1,GSE223744,Endothelial,1d,0.5373135286647255,0.0013550911959305
Ccdc88a,1,1,GSE223744,Endothelial,1d,0.5363816858996108,0.0226783296745367
B4galt4,1,1,GSE223744,Endothelial,1d,0.536093505072601,0.0032458507456355
Rmnd5b,1,1,GSE223744,Endothelial,1d,0.5359404191079112,0.0382761839151717
Polr1b,1,1,GSE223744,Endothelial,1d,0.534031451210972,0.0188374820761088
Armc6,1,1,GSE223744,Endothelial,1d,0.5337487700381136,0.0369224712375072
Tomm40,1,1,GSE223744,Endothelial,1d,0.5335686862836871,0.0123836068454326
Ddx10,1,1,GSE223744,Endothelial,1d,0.5333825117165554,0.0278468616172779
Ppp1cc,1,1,GSE234052,Endothelial,24h,0.53286624,0.0455226858611683
Ptpn2,1,1,GSE223744,Endothelial,1d,0.5327414902933147,0.0159634432401512
Gtf2f1,1,1,GSE223744,Endothelial,1d,0.5324546207590871,0.0011486393973329
Timm17a,1,1,GSE223744,Endothelial,1d,0.5316777015129391,0.0039749608072777
Spidr,1,1,GSE223744,Endothelial,1d,0.5314584616895888,0.0263535670368776
Naa15,1,1,GSE223744,Endothelial,1d,0.5311566316841909,0.0048537824231022
Sipa1l3,1,1,GSE223744,Endothelial,1d,0.5311472342144209,0.0304661743907999
Prmt5,1,1,GSE223744,Endothelial,1d,0.5310891791871337,0.0379281543166176
Csnk1a1,1,1,GSE223744,Endothelial,1d,0.5300867230165267,0.000866246321217
Eif4g2,1,1,GSE223744,Endothelial,1d,0.5297563953225598,0.0384098548871004
Kpnb1,1,1,GSE223744,Endothelial,1d,0.5296456900150962,0.0053318564346153
Sar1a,1,1,GSE223744,Endothelial,1d,0.5286225801002156,0.012190620546046
Cs,1,1,GSE223744,Endothelial,1d,0.5284160192727084,0.005061169560936
U2af2,1,1,GSE223744,Endothelial,1d,0.5278141646040634,0.0177008486525372
Ndufaf4,1,1,GSE223744,Endothelial,1d,0.5266733111901697,0.0008155213323623
Gna13,1,1,GSE223744,Endothelial,1d,0.5262972990913642,0.0436274554156611
Abcg1,1,1,GSE223744,Endothelial,1d,0.5247105806963631,0.0006900290059473
Rrs1,1,1,GSE223744,Endothelial,1d,0.5240638444360698,0.0306112394596619
G6pc3,1,1,GSE223744,Endothelial,1d,0.5238954012395792,0.0135237274064548
Rnf121,1,1,GSE223744,Endothelial,1d,0.523468156565233,0.0032126272786624
Tspan31,1,1,GSE223744,Endothelial,1d,0.5232000864185119,0.000250811522488
Rpl24,1,1,GSE223744,Endothelial,1d,0.523151155481917,0.011782384854354
Nipsnap3b,1,1,GSE223744,Endothelial,1d,0.5231228405976859,0.0135130331943359
H2afy,1,1,GSE234052,Endothelial,24h,0.52307856,0.0182890664447162
Piezo1,1,1,GSE223744,Endothelial,1d,0.5229372277173732,0.002328522771567
Tgoln1,1,1,GSE223744,Endothelial,1d,0.52245868725451,0.0097156969189752
Rrn3,1,1,GSE223744,Endothelial,1d,0.5219832904146899,0.0183268258763471
Ndufa12,1,1,GSE223744,Endothelial,1d,0.5217948773206631,0.001566547421061
Gfer,1,1,GSE223744,Endothelial,1d,0.5214671828428641,0.0056418037719793
Vwa8,1,1,GSE223744,Endothelial,1d,0.5209289552297005,0.0244059475625604
Dst,1,1,GSE223744,Endothelial,1d,0.5208004481131041,0.0192575876758155
Gtf2ird1,1,1,GSE223744,Endothelial,1d,0.5207024620184839,0.0309237378819227
Eif4e2,1,1,GSE223744,Endothelial,1d,0.5196379268280626,0.0155148535712271
Psma6,1,1,GSE223744,Endothelial,1d,0.518852265301692,0.0001581239033651
Nans,1,1,GSE223744,Endothelial,1d,0.5182805807427711,0.0054256184270675
Creb3l2,1,1,GSE223744,Endothelial,1d,0.5182749672786463,0.0191820868224786
Hsp90b1,1,1,GSE223744,Endothelial,1d,0.5182454434570567,0.0003062538010977
Icam2,1,1,GSE234052,Endothelial,24h,0.51777273,7.371655146209055e-05
Limk1,1,1,GSE223744,Endothelial,1d,0.5177723899431588,0.0346597455047322
Itgb1bp1,1,1,GSE223744,Endothelial,1d,0.5177696619404581,0.0017294853008514
Uba1,1,1,GSE223744,Endothelial,1d,0.5177335647566534,0.0083098396467601
Exosc2,1,1,GSE223744,Endothelial,1d,0.5174213010019205,0.0231909857164406
Ehd2,1,1,GSE223744,Endothelial,1d,0.5172318274733028,0.0205556893208599
Hmgxb3,1,1,GSE223744,Endothelial,1d,0.5169420423084615,0.043397668344212
Hdlbp,1,1,GSE223744,Endothelial,1d,0.5166460055800591,0.0107363105105538
Dpagt1,1,1,GSE223744,Endothelial,1d,0.5164500718754357,0.0030720448558388
Rubcn,1,1,GSE223744,Endothelial,1d,0.5163632820208338,0.0396746266538323
Ppp4c,1,1,GSE223744,Endothelial,1d,0.5163615072533467,0.0030033909849268
Rps17,1,1,GSE234052,Endothelial,24h,0.51622474,1.2629911162681208e-13
Slc39a7,1,1,GSE223744,Endothelial,1d,0.5149216395415072,0.0263551253493007
Ankrd33b,1,1,GSE223744,Endothelial,1d,0.5143441626837603,0.020817305619947
Csde1,1,1,GSE223744,Endothelial,1d,0.5141405140090095,0.0097995475541655
Prr13,1,1,GSE223744,Endothelial,1d,0.5126991065784616,0.030605365618304
Nup50,1,1,GSE223744,Endothelial,1d,0.5120596835055712,0.0104648441636663
Ap2m1,1,1,GSE223744,Endothelial,1d,0.5113635996354438,0.001404308273638
Hmox2,1,1,GSE223744,Endothelial,1d,0.5110979165765784,0.0390186939822873
Slbp,1,1,GSE223744,Endothelial,1d,0.5110602473598512,0.0065725659289867
F11r,1,1,GSE223744,Endothelial,1d,0.5109819784525084,0.0012626047064313
Dgkh,1,1,GSE223744,Endothelial,1d,0.5101615836912345,0.009498794850797
Zrsr2,1,1,GSE223744,Endothelial,1d,0.5100594567772804,0.0086541810090649
Uqcrc1,1,1,GSE234052,Endothelial,24h,0.5098603,0.0219863827210891
Ilf2,1,1,GSE223744,Endothelial,1d,0.5094119454736001,0.0006476863674905
Cyp20a1,1,1,GSE223744,Endothelial,1d,0.5085125951788503,0.0066086962352783
Grb10,1,1,GSE223744,Endothelial,1d,0.5081260114881502,0.0052379621852779
Cxx1b,1,1,GSE223744,Endothelial,1d,0.5074604109637123,0.0019421047652711
Nras,1,1,GSE223744,Endothelial,1d,0.5065815810256522,0.004179444042732
Ube2g1,1,1,GSE223744,Endothelial,1d,0.5061953202975307,0.0270515210027215
Psmb2,1,1,GSE223744,Endothelial,1d,0.5059685126413559,0.0062092134684772
Foxn2,1,1,GSE223744,Endothelial,1d,0.5044330133313243,0.0172205019786123
Tbrg1,1,1,GSE223744,Endothelial,1d,0.5039176136069715,0.0111886921547214
Pex3,1,1,GSE223744,Endothelial,1d,0.5034074933401855,0.0042287954273489
Rpl11,1,1,GSE234052,Pericyte,12h,0.50318986,0.0465390615683052
Tmem11,1,1,GSE223744,Endothelial,1d,0.5029754334260818,0.0338496757506528
Fam104a,1,1,GSE223744,Endothelial,1d,0.5029645192883163,0.0182174328715086
Kat2a,1,1,GSE223744,Endothelial,1d,0.5022213140671786,0.0012735489408079
Dph3,1,1,GSE223744,Endothelial,1d,0.5020533569114114,0.034887294361535
Gsr,1,1,GSE223744,Endothelial,1d,0.5016219470519474,0.007103751676748
Srsf6,1,1,GSE223744,Endothelial,1d,0.5007062352691815,0.0027404193065308
