"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
42.7336078788615,-2.29934081678916,0.628637425996658,-3.65765816940301,0.000254530190087228,0.0150530745231274,"Calm1"
19.9247956197121,-2.33187048414507,0.697936829211164,-3.341091036535,0.000834498557925054,0.0325626499149106,"Atox1"
67.7305662822784,-2.34225177282303,0.583495432319542,-4.01417327897836,5.96545116807415e-05,0.00535563889611852,"Itm2b"
22.0227815401332,-2.40456447566603,0.726861827867214,-3.30814521202963,0.000939160987639448,0.0349764987266316,"Gm35188"
54.4669380524681,-2.40846389706766,0.564574960918923,-4.26597717537377,1.99029128609504e-05,0.00241633263900859,"Ly6a"
43.2740329434739,-2.42817053222161,0.628547428133238,-3.8631460786232,0.000111936024609146,0.00799392175746449,"Hsp90ab1"
20.8756313545293,-2.42832663470129,0.692625944950368,-3.50597122791192,0.000454944395743288,0.0225214900089619,"Rpl27a"
118.154180636459,-2.48139373031525,0.493228437458805,-5.03092186472419,4.8812706301003e-07,0.00011547255834331,"Slco1c1"
24.2877075194733,-2.48754527446204,0.670213088418769,-3.71157370312014,0.000205974673236779,0.0127137042951396,"Tfrc"
12.9908209397106,-2.4969283142148,0.792774601709725,-3.14960684768386,0.00163490312499844,0.0485644048251272,"Fau"
24.3013029345449,-2.50137996670318,0.672116961238607,-3.72164386700424,0.000197930044621013,0.0124860869815089,"Ggact"
